,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,phase3plus_perc,rainfall,ndvi_score,Price of water,Total alarms,n_conflict_total,Average of centy,Average of centx,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district_encoded
593,2021-01-01,Qoryooley,207773.0,41555.0,19090.0,,3135.0,0.4593911683311274,0.0754421850559499,0.08,19.496666666666666,0.5116666666666666,16.166666666666668,3.8333333333333335,6.333333333333333,1.9345550000000002,44.44943,0.4801347611599085,0.4512228697099891,1,False,-0.008168298621138326,65
594,2021-01-01,Garoowe,209904.0,41980.0,13135.0,,1905.0,0.3128870890900428,0.045378751786565,0.21,13.515,0.15166666666666667,12.916666666666666,5.833333333333333,2.3333333333333335,8.470396000000001,48.786390000000004,0.3761939925204259,0.3763941017333375,1,True,0.06350701264329467,43
595,2021-01-01,Borama,453434.0,90685.0,17340.0,,2575.0,0.1912113359430997,0.0283949936593703,0.11,38.49666666666666,0.255,5.0,4.5,1.0,10.18763,43.17024,0.1412881669919613,0.2772673624137732,1,True,0.08605602647067351,17
596,2021-01-01,Kismaayo,377653.0,75530.0,27985.0,,5945.0,0.3705150271415331,0.0787104461803257,0.22,19.938333333333333,0.47833333333333333,47.916666666666664,6.333333333333333,10.833333333333334,-0.3811448,42.00865,0.3619308628245356,0.3934804082976622,1,True,0.02296538115612906,53
597,2021-01-01,Zeylac,72825.0,14565.0,2700.0,,520.0,0.1853759011328527,0.0357020254033642,0.15,16.058333333333334,0.135,5.0,0.8333333333333334,1.0,10.89293,43.16827,0.2477857878475798,0.2391876511594821,1,True,0.053811750026629385,78
598,2021-01-01,Qardho,64346.0,12870.0,4555.0,,690.0,0.3539238539238539,0.0536130536130536,0.23,8.12,0.14833333333333334,,0.16666666666666666,,9.502092,49.50764999999999,0.3997979640997746,0.422637962358916,1,True,0.0687141084350621,64
599,2021-01-01,Caluula,51766.0,10355.0,3720.0,,595.0,0.3592467407049734,0.0574601641718976,0.16,18.48,0.2316666666666667,31.666666666666668,3.6666666666666665,1.0,11.66822,50.79402000000001,0.4729064039408867,0.3438764024096086,1,False,-0.015370338295364827,28
600,2021-01-01,Cadale,61428.0,12285.0,3390.0,,435.0,0.2759462759462759,0.0354090354090354,0.1,19.065,0.39666666666666667,,3.5,2.75,3.091515,46.26282,0.2905168905168905,0.2873604609290601,1,True,0.011414184982784181,27
601,2021-01-01,Afmadow,164086.0,32815.0,9905.0,,1660.0,0.3018436690537864,0.0505866219716593,0.13,23.694999999999997,0.395,18.166666666666668,3.3333333333333335,8.666666666666666,0.5909003,41.78618,0.2780875765609288,0.3916169562219776,1,True,0.08977328716819122,2
602,2021-01-01,Bossaso,467020.0,93405.0,33840.0,,5260.0,0.3622932391199615,0.056313901825384,0.23,8.915000000000001,0.18333333333333335,13.104166666666666,7.0,3.2,10.9218,49.39968,0.4153248254892724,0.4282333104445733,1,True,0.06594007132461183,18
603,2021-07-01,Zeylac,,11246.4,2690.0,,340.0,0.2391876511594821,0.0302318964290795,0.15,7.866666666666667,0.12333333333333334,5.0,1.1666666666666667,1.0,10.89293,43.16827,0.1853759011328527,,7,,,78
604,2021-07-01,Xudur,,19450.4,8700.0,,1890.0,0.4472915724098218,0.0971702381442026,0.12,32.62333333333333,0.3033333333333333,31.25,6.166666666666667,7.833333333333333,4.188905999999999,43.90622,0.5317134742821079,,7,,,77
605,2021-07-01,Baardheere,,34453.399999999994,13330.0,,2230.0,0.3868994061543999,0.0647251069560624,0.14,36.41833333333333,0.3016666666666667,8.0,4.166666666666667,2.8,2.102048,41.70671,0.2388133498145859,,7,,,3
606,2021-07-01,Galdogob,,31180.0,14260.0,,2110.0,0.4573444515715202,0.0676715843489416,0.2,16.366666666666664,0.215,,0.8333333333333334,2.5,7.039169,47.22166000000001,0.4519462624870823,,7,,,41
607,2021-07-01,Dhuusamarreeb,,42409.999999437074,15100.0,,1910.0,0.3560481018674942,0.0450365479845638,0.1,21.433333333333334,0.235,15.791666666666666,5.5,6.5,5.441128,46.68404999999999,0.3271635817908954,,7,,,36
608,2021-07-01,Afmadow,,46703.8,18290.0,,4150.0,0.3916169562219776,0.0888578659552327,0.13,40.30833333333333,0.3566666666666667,23.48,4.333333333333333,7.0,0.5909003,41.78618,0.3018436690537864,,7,,,2
609,2021-07-01,Eyl,,28766.514157815043,10380.0,,1110.0,0.3608362119600107,0.0385865313367641,0.23,12.93,0.16666666666666666,,1.1666666666666667,1.0,8.094348,49.56446,0.3083090379008746,,7,,,39
610,2021-07-01,Diinsoor,,29406.400000000005,12340.0,,2880.0,0.419636541705207,0.0979378638663692,0.13,35.836666666666666,0.36166666666666664,33.6,4.333333333333333,3.25,2.102024,42.90189,0.492387605230163,,7,,,37
611,2021-07-01,Garoowe,,56111.40000000001,21120.0,,1970.0,0.3763941017333375,0.0351087301332705,0.21,6.5200000000000005,0.15,16.974999999999998,6.5,2.0,8.470396000000001,48.786390000000004,0.3128870890900428,,7,,,43
612,2021-07-01,Adan Yabaal,,17190.000000000004,4930.0,,710.0,0.2867946480511925,0.0413030831878999,0.1,20.01,0.25333333333333335,15.033333333333333,1.3333333333333333,1.5,3.549436,46.54467,0.2773519163763066,,7,,,0
613,2021-07-01,Xarardheere,,13859.600000000002,3720.0,,360.0,0.268406014603596,0.0259747756067996,0.25,17.62,0.19666666666666668,7.766666666666667,2.0,1.5,4.793407,47.83268,0.2414050822122571,,7,,,75
614,2021-07-01,Badhaadhe,,14272.6,5790.0,,1330.0,0.4056724072698737,0.0931855443296946,0.1,47.02,0.5016666666666666,,1.5,4.166666666666667,-0.8536984000000002,41.42942,0.2774755168661588,,7,,,4
615,2021-07-01,Ceerigaabo,,30012.0,6740.0,,720.0,0.2245768359322937,0.0239904038384646,0.24,14.176666666666668,0.17166666666666666,50.0,3.6666666666666665,1.5,10.29076,47.8071,0.263567871280807,,7,,,35
616,2021-07-01,Hargeysa,,176920.0,47350.0,,8550.0,0.2676350893059009,0.0483269274248247,0.12,21.006666666666664,0.18999999999999997,10.0,4.0,1.0,9.521626,44.28073,0.1965854943370926,,7,,,45
617,2021-07-01,Xudun,,16219.4,3340.0,,240.0,0.2059262364822373,0.0147970948370469,0.18,10.19,0.165,,1.3333333333333333,1.0,9.141643,47.50746999999999,0.2520754716981132,,7,,,76
618,2021-07-01,Baidoa,,124149.8,56660.0,,10980.0,0.456384142382831,0.0884415440057092,0.17,36.66166666666667,0.37166666666666665,25.041666666666668,7.833333333333333,12.0,3.266359,43.639289999999995,0.4809737260837505,,7,,,6
619,2021-07-01,Garbahaarey,,25083.4,8210.0,,1000.0,0.3273081001778068,0.0398670036757377,0.15,31.098333333333333,0.27166666666666667,,1.5,3.4,3.205999,42.35913,0.3637295081967213,,7,,,42
620,2021-07-01,Gebiley,,35881.0,10320.0,,1890.0,0.2876174019676151,0.0526741172208132,0.11,20.818333333333335,0.22166666666666668,11.2445,3.3333333333333335,,9.859568,43.68093,0.1924063622370446,,7,,,44
621,2021-07-01,Afgooye,,94444.6,43800.0,,8930.0,0.4637639420358601,0.094552785442471,0.1,26.165000000000003,0.305,8.25,4.5,29.166666666666668,2.236402,45.07666,0.4841321666449001,,7,,,1
622,2021-07-01,Doolow,,17067.0,6000.0,,740.0,0.3515556336790297,0.0433585281537469,0.15,30.959999999999997,0.18833333333333332,,2.0,1.6,4.002533000000001,42.1408,0.3641207815275311,,7,,,38
623,2021-07-01,Buuhoodle,,16480.0,3400.0,,380.0,0.2063106796116504,0.0230582524271844,0.18,22.958333333333332,0.23666666666666666,,0.6666666666666666,2.4,8.460162,46.66129,0.1898253606681852,,7,,,23
624,2021-07-01,Hobyo,,31703.2,9040.0,,1030.0,0.2851447172525171,0.0324888339347447,0.2,17.508333333333333,0.17666666666666667,,4.5,3.1666666666666665,5.971543,48.20153,0.2841803865425912,,7,,,46
625,2021-07-01,Caluula,,16168.600000000008,5560.0,,870.0,0.3438764024096086,0.0538079982187696,0.16,14.43,0.21333333333333335,35.0,3.1666666666666665,1.0,11.66822,50.79402000000001,0.3592467407049734,,7,,,28
626,2021-07-01,Borama,,73034.20000000001,20250.0,,3930.0,0.2772673624137732,0.0538104066314137,0.11,31.603333333333335,0.21833333333333335,5.166666666666667,4.0,,10.18763,43.17024,0.1912113359430997,,7,,,17
627,2021-07-01,Qardho,,28511.400000000005,12050.0,,1470.0,0.422637962358916,0.0515583240388055,0.23,9.041666666666668,0.14666666666666667,,0.16666666666666666,1.0,9.502092,49.50764999999999,0.3539238539238539,,7,,,64
628,2021-07-01,Kismaayo,,60740.0,23900.0,,5880.0,0.3934804082976622,0.0968060586104708,0.22,47.30833333333334,0.38333333333333336,58.333333333333336,5.5,11.666666666666666,-0.3811448,42.00865,0.3705150271415331,,7,,,53
629,2021-07-01,Cadale,,13885.0,3990.0,,580.0,0.2873604609290601,0.0417716960749009,0.1,22.33,0.27499999999999997,,2.3333333333333335,1.5,3.091515,46.26282,0.2759462759462759,,7,,,27
630,2021-07-01,Bossaso,,134272.59999999998,57500.0,,8400.0,0.4282333104445733,0.0625593010040767,0.23,13.271666666666668,0.17166666666666666,15.0,6.166666666666667,3.3333333333333335,10.9218,49.39968,0.3622932391199615,,7,,,18
631,2021-07-01,Qansax Dheere,,23065.8,9930.0,,2430.0,0.4305075046172255,0.1053507790755144,0.1,37.615,0.32666666666666666,34.166666666666664,7.5,2.6,2.81513,42.84011,0.5084745762711864,,7,,,63
632,2021-07-01,Kurtunwaarey,,12893.494046351409,5900.0,,1120.0,0.4575951234622532,0.086865514962326,0.09,29.491666666666664,0.465,,3.3333333333333335,1.0,1.674606,44.06695,0.4643330681516839,,7,,,54
633,2021-07-01,Cadaado,,23026.4,9210.0,,1250.0,0.3999756800889413,0.054285515755828,0.1,19.366666666666667,0.21,,1.1666666666666667,1.3333333333333333,6.130694000000001,47.03673,0.3458185340652244,,7,,,26
634,2021-07-01,Bu'aale,,25271.000000000004,10130.0,,2490.0,0.4008547346761109,0.0985319140516797,0.14,41.39,0.445,40.08,5.666666666666667,1.0,1.197985,42.7408,0.3788461538461538,,7,,,19
635,2021-07-01,Qandala,,10898.0,3620.0,,540.0,0.3321710405579005,0.0495503762158194,0.14,17.423333333333336,0.20666666666666667,,1.3333333333333333,1.5,11.060160000000002,50.08869000000001,0.3550690147548786,,7,,,62
636,2021-07-01,Laas Caanood,,44694.59999999999,9430.0,,820.0,0.2109874570977254,0.0183467353998022,0.18,9.503333333333332,0.16833333333333333,83.125,4.0,2.4,8.438008,47.63642000000001,0.2306675479180436,,7,,,55
637,2021-07-01,Bulo Burto,,17041.2,5900.0,,1100.0,0.3462197497828791,0.064549444874774,0.12,21.12,0.3,12.0,5.833333333333333,3.8333333333333335,3.900063,45.53233,0.1980742778541953,,7,,,20
638,2021-07-01,Cabudwaaq,,35884.8,14620.0,,2000.0,0.4074148385946138,0.0557339040485107,0.13,20.438333333333336,0.23833333333333337,10.0,4.0,2.1666666666666665,5.826085,46.125,0.3746074472857784,,7,,,25
639,2021-07-01,Owdweyne,,16577.8,3780.0,,470.0,0.2280157801397049,0.0283511684300691,0.16,17.281666666666666,0.205,,1.1666666666666667,1.0,9.257388,45.01097000000001,0.1948497854077253,,7,,,61
640,2021-07-01,Burco,,88063.8,12080.0,,910.0,0.1371732766471581,0.0103334173633206,0.2,19.78,0.22166666666666668,10.0,2.0,1.5,9.141337,45.75868,0.140943301555444,,7,,,21
642,2021-07-01,Gaalkacyo,,139290.80000000002,52930.0,,8510.0,0.3799963816705769,0.0610952051391764,0.14,12.916666666666664,0.19833333333333333,28.241666666666664,5.333333333333333,6.0,6.935230000000001,47.68801,0.3833366448109146,,7,,,40
643,2021-07-01,Marka,,49416.17014314811,22040.0,,4040.0,0.4460078540314803,0.0817546157117595,0.09,23.168333333333333,0.37333333333333335,50.9195,5.833333333333333,18.833333333333332,1.740153,44.71787,0.4615277970331346,,7,,,60
644,2021-07-01,Buur Hakaba,,34560.60000000001,14700.0,,3560.0,0.4253398378500371,0.103007470935111,0.1,29.974999999999998,0.3566666666666667,,6.833333333333333,2.6666666666666665,2.485374,44.00688,0.4955684007707129,,7,,,24
645,2021-07-01,Burtinle,,22036.6,8930.0,,1150.0,0.405234927348139,0.0521859088970167,0.2,11.19,0.20833333333333334,,1.6666666666666667,1.0,7.802199000000001,48.39912,0.3781725888324873,,7,,,22
646,2021-07-01,Luuq,,23903.200000000004,8920.0,,1350.0,0.3731717928980219,0.0564777937681983,0.14,29.743333333333336,0.21,8.083333333333334,3.8333333333333335,2.25,3.792931,42.6976,0.3583282114320836,,7,,,59
647,2021-07-01,Lughaye,,12173.399999592812,3020.0,,410.0,0.2480818834591006,0.0336799908007388,0.15,9.678333333333333,0.12166666666666666,,1.0,1.0,10.64738,43.57811999999999,0.1896116994452849,,7,,,58
648,2021-07-01,Qoryooley,,25309.0008654479,11420.0,,2160.0,0.4512228697099891,0.0853451312236056,0.08,26.641666666666666,0.395,20.1805,6.166666666666667,3.5,1.9345550000000002,44.44943,0.4593911683311274,,7,,,65
649,2021-07-01,Baki,,11187.800000000005,3470.0,,640.0,0.3101592806449881,0.0572051699172312,0.37,19.296666666666667,0.165,,0.6666666666666666,1.0,10.28566,43.7321,0.2276853252647503,,7,,,7
650,2021-07-01,Jowhar,,73180.0,32760.0,,6210.0,0.4476632959825088,0.0848592511615195,0.13,21.19333333333333,0.33,15.9445,8.0,7.333333333333333,2.993369,45.56808,0.4605536885901744,,7,,,52
651,2021-07-01,Berbera,,32142.000000000004,8870.0,,1630.0,0.2759629145666106,0.0507124634434696,0.14,25.334999999999997,0.13333333333333333,,0.0,,10.35884,45.28606,0.2058333333333333,,7,,,16
652,2021-07-01,Wanla Weyn,,63909.400000000016,28650.0,,5740.0,0.4482908617511664,0.0898146438552075,0.07,19.496666666666666,0.2866666666666667,6.1375,4.666666666666667,2.4,2.791644,44.90646999999999,0.4714070729872084,,7,,,74
653,2021-07-01,Ceel Waaq,,17519.2,6210.0,,920.0,0.3544682405589296,0.0525138134161377,0.15,40.4,0.325,14.483333333333334,6.5,1.25,2.6789779999999994,41.44526,0.2664990571967316,,7,,,34
654,2021-07-01,Balcad,,66924.0,28430.0,,5720.0,0.4248102325025402,0.0854700854700854,0.13,23.501666666666665,0.32,,5.333333333333333,6.666666666666667,2.488555,45.659079999999996,0.4233865465957157,,7,,,8
655,2021-07-01,Waajid,,15159.4,6820.0,,1490.0,0.4498858793883663,0.098288850482209,0.1,29.87,0.2966666666666667,,5.0,2.5,3.81645,43.43285,0.4933524973050665,,7,,,73
656,2021-07-01,Iskushuban,,10180.400000000003,3630.0,,390.0,0.3565675219048366,0.0383089073120898,0.17,12.860000000000001,0.15666666666666668,30.0,2.1666666666666665,1.75,10.5516,50.50521,0.2954636692091529,,7,,,47
657,2021-07-01,Ceel Dheer,,17808.0,6000.0,,800.0,0.3369272237196765,0.0449236298292902,0.17,20.058333333333334,0.225,18.558333333333334,2.3333333333333335,1.0,4.051839,47.04731999999999,0.2814535481659239,,7,,,33
658,2021-07-01,Banadir,,536662.4,252820.0,,48480.0,0.4710969130686256,0.090336121926932,0.03,22.383333333333336,0.194,,6.333333333333333,45.166666666666664,2.110552,45.42547,0.4319770246468998,,7,,,9
659,2021-07-01,Tayeeglow,,27943.6,11770.0,,2700.0,0.4212055712220329,0.0966231981562862,0.09,31.74833333333333,0.36166666666666664,,1.6666666666666667,1.0,3.835937,44.52907,0.4702754954084098,,7,,,72
660,2021-07-01,Jalalaqsi,,10831.4,4420.0,,840.0,0.4080728253042081,0.0775523016415237,0.1,22.271666666666665,0.30833333333333335,,4.166666666666667,3.3333333333333335,3.40329,45.61273,0.1947145350286711,,7,,,48
661,2021-07-01,Ceel Buur,,18385.4,6590.0,,810.0,0.3584365855515789,0.0440566971618784,0.11,17.35833333333333,0.22999999999999998,,0.0,1.6666666666666667,4.760488,46.84157,0.3598183881952327,,7,,,32
662,2021-07-01,Bandarbeyla,,8487.2,3520.0,,360.0,0.4147422000188518,0.0424168159110189,0.22,14.405,0.1416666666666667,32.03333333333333,2.3333333333333335,1.0,9.229735,50.32945,0.2928452579034942,,7,,,10
663,2021-07-01,Taleex,,15707.400000000003,3750.0,,280.0,0.2387409755911226,0.0178259928441371,0.17,13.721666666666666,0.14666666666666667,,0.16666666666666666,1.0,9.179458,48.54122,0.2834424695977549,,7,,,71
664,2021-07-01,Jamaame,,74282.92201107787,32510.0,,7740.0,0.4376510659496103,0.1041962242525371,0.21,44.75333333333333,0.39833333333333326,10.0,3.6666666666666665,3.25,0.124303,42.80163000000001,0.3061224489795918,,7,,,49
665,2021-07-01,Ceel Barde,,14268.4,8470.0,,1630.0,0.593619466793754,0.114238457009896,0.09,32.90833333333334,0.29833333333333334,42.25,6.0,1.0,4.673877,43.99833,0.58780127889818,,7,,,31
666,2021-07-01,Sheikh,,24523.2,5500.0,,850.0,0.2242774189339074,0.034661055653422,0.18,27.55666666666667,0.215,,0.8333333333333334,,9.992453,45.42914,0.1828371278458844,,7,,,70
667,2021-07-01,Belet Weyne,,57552.2,17680.0,,3020.0,0.3071993772609909,0.0524741017719565,0.13,23.365,0.265,25.0,8.0,8.833333333333334,4.724339,45.37965,0.2474660340737546,,7,,,13
668,2021-07-01,Jariiban,,32671.59999774996,10890.0,,1430.0,0.3333170092909431,0.0437689002099218,0.19,18.831666666666667,0.18000000000000002,,2.1666666666666665,,7.163778999999999,48.9986,0.3485714285714286,,7,,,50
669,2021-07-01,Ceel Afweyn,,15731.000000000004,4090.0,,470.0,0.2599961858750237,0.0298773123132667,0.23,19.145,0.17,,1.1666666666666667,,10.14797,46.68845000000001,0.3018453427065026,,7,,,30
670,2021-07-01,Sablaale,,12659.085911641385,5680.0,,1030.0,0.4486895846702985,0.0813644845440858,0.07,40.458333333333336,0.47,,0.3333333333333333,1.0,1.383262,43.520540000000004,0.4548825710754017,,7,,,69
671,2021-07-01,Belet Xaawo,,29314.599988469865,9820.0,,1310.0,0.3349866620681312,0.0446876300722252,0.15,36.71666666666667,0.285,21.683333333333334,3.5,1.2,3.4355859999999994,41.7337,0.3835327234342012,,7,,,15
672,2021-07-01,Jilib,,28586.090729168,11560.0,,2770.0,0.4043924756806527,0.0969002731518518,0.11,43.300000000000004,0.4533333333333333,40.07,6.166666666666667,2.0,0.6450100000000001,43.05589000000001,0.3124158815612382,,7,,,51
674,2021-07-01,Caynabo,,16276.000000000004,3540.0,,270.0,0.2174981567952813,0.0165888424674367,0.17,21.155,0.19499999999999998,,0.5,1.0,9.282376,46.49009,0.2574626865671642,,7,,,29
675,2021-07-01,Rab Dhuure,,15127.6,6940.0,,1560.0,0.4587641132763954,0.1031227689785557,0.07,46.20666666666667,0.21666666666666667,,0.16666666666666666,1.0,4.243281,43.21162,0.5072024260803639,,7,,,66
676,2021-07-01,Baraawe,,10954.96872849647,5100.0,,1060.0,0.4655421778369564,0.0967597467661125,0.06,29.616666666666664,0.315,,2.5,6.0,1.10831,43.84067000000001,0.4911894273127753,,7,,,11
